Tweet,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
"""What's that smell? It smells like eggs... Now it smells like burning..."" Oh, wait - it's me! I was making something, wasn't I? #cookingfail",yes,no,NA,388057403410763776
Tried to make Brownies in a mug for my family and it literally and out looking and tasting like dirt. #fml #cookingfail #browniesgonebad,yes,no,NA,412066590273048576
Crock pot number 2 please be nicer than crock pot number 1 and do not burn my cheesy rotel dip. #cookingfail,yes,no,NA,395744979139575808
"Well, at least I know the smoke detector works...? #silverlining #cookingfail",yes,no,NA,398958427818700800
Too early for this but I totally used all the brown sugar for cookies and I need more for the crock pot ham. Damnit. #cookingfail,yes,no,NA,409634828641132544
Baking whole potatoes.. Watching BL15 and forgot to poke holes! Let's hope they don't explode. #CookingFail,yes,no,NA,403013078297493504
Serrano pepper juice up the nose makes for worst Thursday night in recent history. #cookingfail,yes,no,NA,393569145951772673
Was gonna make brownies but haven't got a mixing bowl :( #cookingfail #cooking,yes,no,NA,405285909559795712
"Well at least I realized 2 hrs into it that the crockpot was only on ""keep warm""...#cookingfail #disasteraverted",yes,no,NA,405379688001839104
Are you supposed to be able to slice scrambled egg? #cookingfail,yes,no,NA,409672647166160896
Making a black bean soup to take for lunch tomorrow.  Had an incident involving a hot pepper and my eye.  #cookingfail,yes,no,NA,402998549450735616
Holy shitballs. I burned my armpit with my cast iron skillet lid. WHAT THE SHIT?? #cookingfail,yes,no,NA,413877329731919872
"When dropped on tile, a boneless ham bounces. #cookingfail #10secondrulefail @altonbrown",yes,no,NA,405418065426272256
Fire in the pan! Bad timing. Dropped sauce! My own personal Hells Kitchen #cookingfail #hellopapajohns?,yes,no,NA,419988884974731264
I hate when I make food thinking its going to be really good and it's terrible. #cookingfail #toughchicken #quickfoodhereicome,yes,no,NA,390149531629019136
Burnt the crap out of my grilled cheese and I have no more bread #cookingfail,yes,no,NA,419543095588306945
@JamesBQuigley I used salt pepper cayenne onion and carrot. I took a bite and almost threw up. #cookingfail,yes,no,NA,407372084398927872
"So far today, I have confirmed I'm out of pumpkin cans, fresh apples, sour cream &amp; my food processor lid is stuck #cookingfail",yes,no,NA,405356796078194688
I discovered today that mixing food coloring and Almond Bark melting chocolate results in a nasty hard mess! #cookingfail,yes,no,NA,416732251494158337
Just called my Mom to ask how to boil an egg. Is this what adulthood feels like? #CookingFail #DontWannaGrowUp #Pathetic #Shamblyadult,yes,no,NA,421408923308933120
Burnt my finger and it hurts so much #cookingfail,yes,no,NA,394957402073600000
"First Thanksgiving lesson of the day, don't use self-rising flour plus baking soda and baking powder. #cookingfail #dessertexplosion",yes,no,NA,406092921570865152
"Started cooking wild rice soup and forgot to actually cook the wild rice. Oh, well supper will taste good in an hour. #cookingfail",yes,no,NA,410577210198589440
I'm so bad with ovens! #cookingfail,yes,no,NA,409773839871381504
Burned my kale chips because I couldn't be bothered to look up the correct oven temp. That's what I get for overconfidence #cookingfail,yes,no,NA,422112117215350784
How did I let there be no Worcestershire sauce in the house? Emergency trip to Sainsbury's. #Cookingfail,yes,no,NA,397090087689023488
There is a reason I should never be put on brownie duty.... #cookingfail#epicfail#coffeenotchocolate,yes,no,NA,413094452509433856
Trying to be creative in the kitchen... missing my other half cooking for me! #cookingfail #whatwouldkyliedo,yes,no,NA,408364059336396800
@nikipasini nothing wrong with that not a huge #cookingfail,yes,no,NA,391546373868617728
Really should be gone out for breakfast #hungover #cookingfail,yes,no,NA,389013506097692672
"Caught pizza box on fire on oven, burned popcorn in microwave. Get this girl out if the kitchen! #cookingfail",yes,no,NA,419269887731961856
Welp. Glad that didn't set off the smoke alarm at least. #CookingFail,yes,no,NA,407673730995744768
Trying to cook dinner. 20 minutes at 200F is different from the recipe required 200C. #cookingfail,yes,no,NA,406261271848157187
That time I accidentally made egg drop turkey soup...yea it was as weird as it sounds... #cookingfail,yes,no,NA,418848986846748673
Prime example of why I should never cook. Why hello fire alarm! #CookingFail,yes,no,NA,392816865019326464
@lalaMastro @Leonardo_Guida haha #cookingfail #roadtrip  :-) #coddone? #chefAnthony #bringwine,yes,no,NA,388018975315345408
OK pumpkin eaters - why was my p'kin risotto too bitter to eat? Tasted like nail varnish. Went in the bin. Advice please #cookingfail,yes,no,NA,394084336376352768
I would need to flintknap my own tools to get a blade sharp enough to slice this chicken. What the hell. #archaeology #cookingfail #MLILT,yes,no,NA,392008038195806208
I'm in the middle of making an omelette. And I've just realised that I have no idea how. #cookingfail,yes,no,NA,387197432586850304
"For the first time ever, I made a new recipe and it tastes yucky :( I guess we are having takeout tonight #cookingfail",yes,no,NA,421815604471812096
There is no worst feeling then when you get to the last ingredient of a receipe and find out you are out of it #cookingfail,yes,no,NA,412683326018043904
Just asked @kippster19 if this water is boiling... #nothatisasimmer #cookingfail,yes,no,NA,396429840024616960
Just epic failed at cooking for the first time in 4 years! #cookingfail,yes,no,NA,418468801743974400
Multitasking=burt bacon=smoke detector=AU security swarming my apt. #Cookingfail,yes,no,NA,402868589155201024
Hopefully tomorrow is normal. Stitches in the hand wasn't my thought of a great Monday morning. #cookingfail,yes,no,NA,392495201060524032
"I can make complex gourmet meals but can not boil an egg. No matter how I do it they are always undercooked. I give up. 

#momfail #cookingfail",yes,no,NA,1170309267112583168
"I think someone broke into my house and only stole my cast iron skillet and garlic press. It's the only logical explanation for why I can't find them. 
#CookingFail",yes,no,NA,1169326481111228418
"I can make pie, pizza, dumplings, pasta and it's sauce and meatballs and many other dishes. But rice? Nope. Can't fucking make rice. It's so frustrating. Rice. Ugh. #cookingfail #cooking #fail",yes,no,NA,1167587473100365824
I just burned my chin on a 12 inch frying pan. Last time I try to make cauliflower risotto. #seriously #cookingfail,yes,no,NA,1166143196923080704
"I was cutting vegetables for soup I was making for lunch tomorrow and sliced my thumb pretty good. Then I was dealing with my thumb (and tweeting) and let my soup boil down till all the liquid was gone and all the vegetables burned to the bottom of the pot.

#CookingFail",yes,no,NA,1164395867597504512
There’s nothing like coming home to what you thought was going to be an amazing new crockpot BBQ chicken recipe only to discover that you forgot to plug in the crockpot. #cookingfail,yes,no,NA,1162538725303345153
"Does anyone know how to get Turmeric stains out? ‍♀️‍♀️

#cooking #cookingfail #yellowEverywhere",yes,no,NA,1161777687813210112
Post-worship lasagne construction. Took me a full five minutes of stirring before I realised the job wasn’t turned on... #imthickerthan #sauce #cookingfail,yes,no,NA,1160524163750215681
Ready to go in the oven!!!!   #dinner #souffle #cooksoftwitter #cookingfail,yes,no,NA,1156991058955395075
"Note to self: remove cardboard from pizza before cooking 

#GetYourselfTogetherWoman 
#CookingFail",yes,No,NA,1156348507776856065
This marks the 3rd week that I’ve successfully purchased asparagus and had to throw it away before cooking it.  #cookingfail,yes,no,NA,1153797276076089345
Thought my desiccated coconut didn’t smell nutty... turns out it was panko breadcrumbs. So much for storage jars creating order.... #storagefail #mealprepfail #cookingfail,yes,no,NA,1153381217342906368
"When cooking, it’s really important to know which direction your nonstick spray is facing before spraying it. In a related note, my left arm is currently nonstick  #cookingfail #oops",yes,no,NA,1150087312811986945
I had no idea it was possible to burn sauce this bad. #cookingfail #dadfail,yes,no,NA,1147982388527583232
Serious question: Does “microwave on high” mean anything to literally anyone? #cookingfail #microwave #why,yes,no,NA,1146199376378978304
ATTENTION: Shake n Bake does not stick to pickles! I feel like people need to know this. #CookingFail,yes,no,NA,1142547363564838912
"We’ve been trying to eat healthier and learning how to cook different fish. So far it’s not going well. After tonight’s trout disaster, we’re pulling out frozen taquitos from the chest freezer. #cookingfail #sogross",yes,no,NA,1140770193096007680
"Me: Babe, I’m going to make you an awesome Father’s Day dinner!                                                            
Me 30 Minutes Later: You’re on your own for dinner. The grill destroyed our food‍♀️ #cookingfail #reallywelldone #takeouttime #thedoglikedit",yes,no,NA,1140454556427415552
So far today I've burned a malt loaf and tried to make a farinata that turned to mush #CookingFail,yes,no,NA,1139963067213778945
Only to realize I’d been “heating” the chili for 15 minutes on the wrong burner ‍♀️‍♀️  #CookingFail,yes,no,NA,1138971508104146945
"I had 1 cold pan of chili and one very hot, empty burner.  #CookingFail #KitchenFail",yes,no,NA,1138970378917822464
"I test the pasta for doneness, decide it’s just about perfect, then I just... wander off... 
WTF brain?!
#mommybrain #cookingfail",yes,no,NA,1138243949397565440
"Somehow, no matter how many times I try, no matter how many recipes I follow to the letter...I cannot for the life of me make a baked potato. #CookingFail",yes,no,NA,1138239494497472512
@foodandwine But it looks burnt tho .... #CookingFail,yes,no,NA,1136099543697805312
"Due to a mix up over evaporated/condensed milk..i had to throw out what would have been a delicious low fat seafood chowder.10 quid of ingredients literally down the drain
#CookingFail #condensedissweet",yes,no,NA,1135593137668276226
"How to make #lactofermented carrots. 1) Grate carrots and mix with garlic, dill or ginger. 2) Add a tablespoon of salt and a tablespoon of whey. 3) Massage until juicy and pack into jars. 4) Ferment for 3-7 days at room temperature. 5) Throw the lot in the bin.  #CookingFail",yes,no,NA,1135553808027856897
Oh god! It's not socarrat! It's just burned to the bottom! Oh noes! #CookingFail #SorryPaella,yes,no,NA,1135379204336308224
That annoying moment you realise the Tim of kidney beans you planned on using to make home made chilli for the first time in over a year rather than using a jar is almost a year out of date. #fml #cookingfail #spicybologneseitisthen,yes,no,NA,1133826608433963009
Tried making infused water today and we'll it sucked  #infusedwater #water #fail #failure #ihatewater #lifesucks #horrible #cookingfail,yes,no,NA,1133162618275995648
Been waiting for this pot of water to bowl for 15 mins and I just realized I turned on the wrong burner. #cookingfail,yes,no,NA,1126626770957099008
Just learned the hard way why we don’t put khobez in the oven and go on instagram...I just wasted like 2 ml of my special Palestinian olive oil on my burned khobez  #cookingfail,yes,no,NA,1125100829533442050
"Every few years my memory is wiped and I decide now is the time to recreate some restaurant meal involving sweet and sour sauce, which must be made from scratch so as to be gluten free. Note to self: IT IS NEVER THE TIME. #cookingfail",yes,no,NA,1120793155438166016
Just burnt the shit out of my finger. #cookingfail,yes,no,NA,1119404575235235841
"I'd like to report that our fire alarms work just fine.

#cookingfail",yes,no,NA,1115679574933655553
"How can I save an oily pasta? 
#cookingfail #help",yes,no,NA,1114590651826475008
When you’re at the doctors and you realize you forgot to start the crockpot! @trxn88 #cookingfail,yes,no,NA,1113137647189454849
The baking paper has drained off any flavour the tamale had in the first place #cookingfail #MKR,yes,no,NA,1112641315378860032
Sorry boys you’ve missed the point banana leaves leave a sweet fragrance and steam it with a subtle flavour... that’s the reason why it’s steamed on banana leaves not baking paper #cookingfail #MKR,yes,no,NA,1112640467848425472
I’ve been wanting spaghetti for the last few days. I’m getting everything ready to start my sauce only to realize I’m missing a vital ingredient.   #cookingfail why do I need to cook from scratch again?!,yes,no,NA,1110194427560120321
Well. One way to eat smaller portions is to scare yourself away from your own cooking. Are cooked eggs supposed to turn blue?! #cookingmisadventures #cookingfail,yes,no,NA,1108174863238422528
Trying to make gnocchi for the first time ever. Have eaten an entire party sized bag of cheesey puffs and dinner isn’t even on the stove yet ‍♀️ #cookingfail #weeknightdinner,yes,no,NA,1102894196950736896
"Found out that I cannot make hollandaise this morning, so breakfast turned into brunch #cookingfail #MasterChef",yes,no,NA,1102181034320371714
"I am so tired I put an EMPTY pot on the oven, and was waiting for it to boil........

#cookingfail #sosleepy #Ineedsleep",yes,no,NA,1098351660852805632
"@1misty55 @HoarseWisperer I have done this! I was in my 20s and sad to admit, it was tuna casserole! Tuna and glass shards all over my apartment!!! #cookingfail",yes,no,NA,1092976125498802177
"Wow I feel really stupid because I forgot to thaw my chicken. Well guess I'm not cooking today.
#stupidity #cookingfail",yes,no,NA,1092197307687284736
#protip - actually read the #recipe before making it .... ‍♀️ #cookingfail,yes,no,NA,1092135910777466880
Waiting for the day to arrive when my meals actually turn out like @thebodycoach pictures ‍♀️ #cookingfail,yes,no,NA,1091659605371953152
Who needs air freshener when you can make your house smell like burnt toast instead?!  #cookingfail,yes,no,NA,1089520665668001794
Accidentally dumped a LOT of Adobo on my not very good chance masala. It kind of improved it? #cookingFail,yes,no,NA,1088876706746765312
Instant pot steamed broccoli  I should have read the instructions #cookingfail,yes,no,NA,1088232651239145474
"That moment when you are sauteing onions, bell peppers and chilis, and realize that you added cinnamon instead of paprika to them while making taco filling. #amcooking #cantsaveit #startingover #CookingFAIL",yes,no,NA,1087496668801421314
"Cooked my first Gluten-free bread today. We ended up using it as a hammer. 
.
.
#fail #foodfail #cookingfail #cookingtips #glutenfree #toasteroven #bread #cooking #baking",yes,no,NA,1086862959081443333
If anyone sees a #cookinghack that says cutting an onion using a cheese grater makes you not cry/is easy DO NOT try it. It just makes the onion juices run out aaall over the counter and makes your eyes feel like they're on fire.  #cookingfail,yes,no,NA,1086005743533182976
"I want guacamole in my fajita but my avocado isn't ripe. Enter Google. 'Can I ripen an avocado in the microwave?' One source=a hard NO. The next says try 30secs...Trying the 2nd opinion! Now I have a hot, unripe, smelly avocado. Thanks, Google. #cookingfail #stillnoguacamole",yes,no,NA,1085653100579348481
Made a risotto tonight. Apparently there is such a thing as 'too much' wine and parmesan. #cookingfail,yes,no,NA,1084893709274177539
"So fun facts, apparently I can make quiches and galettes but basic French toast is too much of a culinary feat. #cookingfail",yes,no,NA,1083915434179604480
"Can we all agree that ground black pepper ruins everything? 
#cookingfail #probablymyfault #butImblamingthepepperanyways",yes,no,NA,1083899691526320129
Boiled eggs last night .... cooked my entire life and this is the first I legit burn boiled eggs #cookingfail ‍♀️,yes,no,NA,1083066355220430848
"Cooking jalapeño poppers...
12:13:10 - Still frozen
12:13:11 - Done!
12:13:12 - *poppers begin violently puking cheese*
#JalapeñoPoppers #CookingFail #CheeseEverywhere",yes,no,NA,1082470335327453187
"Guys, I can't be the only person in the universe with the power to burn rice  

#cookingfail #adultingfail",yes,no,NA,1080223661091708928
TIL that seasoning salt and table salt are *NOT* the same thing. #CookingFail #hopeless #SomeoneSaveMe,yes,no,NA,1079495264904376320
One thing i CAN NOT DO is fry potatoes in a skillet  #cookingfail #cantfrypotatoes,yes,no,NA,1078497461864402944
"Today I learned that if you take your mixer's stainless steel bowl straight out of the dishwasher and put eggs in it, you end up with scrambled eggs. #CookingFail #foodblogger #funny #OrderingTakeout",yes,no,NA,1078489972825444352
"@LValoisXI No, thankfully - just for the parboil but the water's not even boiling yet as I forgot to put on the stove ;) #cookingfail",yes,no,NA,1077992572176527361
Nothing says Christmas like the smell of burnt spaghetti sauce wafting through the house. #cookingfail,yes,no,NA,1077271785786302466
"Went to make kimchi, cut my cabbage in half, and there was a giant dead worm and so many bug eggs, I had to throw the whole thing out. #cookingfail",yes,no,NA,1075484754001256448
Just learned a valuable lesson: Never underestimate latkes they take a lat(ke) of hard work #cookingfail,yes,no,NA,1074158050620178432
Note to self: don’t put pancakes in the oven to finish cooking... they become like hard cookies  #cookingfail #glutenfree #pancakes,yes,no,NA,1073979909272350720
Nothing as hard as when you are out of time and trying desperately to get a piece of eggshell out of the bowl of eggs. ‍♀️#cookingfail #frustastion #morninghustle #lifehappens,yes,no,NA,1072922164641304578
Made a huge frittata last night. Don't know where all the cheddar cheese went. Needs more cheese. And salt &amp; pepper. Too bad I despise ketchup. Kinda needs a sauce. #fail #CookingFail,yes,no,NA,1072117077840941058
"I had this pot roast in the crock pot since noon...couldn’t figure out why it wasn’t cooking, JUST realized it was on warm the whole time ‍♀️ #damnlights #cookingfail #crockpotfail #maybeishouldntcook",yes,no,NA,1071940268453257217
Turns out dinner cooks a lot faster when you actually turn ON the oven.  #cookingfail,yes,no,NA,1069752568983810050
you know you're not paying enough attention when youre making meatloaf and you brown the ground beef before putting it in the oven ‍♂️ #cookingfail,yes,no,NA,1068328324622139393
"Note to self: next time you feel like making soup or a stew, buy a ladle. #cookingfail",yes,no,NA,1067968298006994945
"I just cut myself on crystallized maple syrup. Just when I think I’ve encountered all the cooking injuries I could incur, a new one pops up that I could have never imagined. Isn’t life beautiful? #CookingFail",yes,no,NA,1064748135484805121
"In a rare instance of planning, I turned on the stove so my water would be boiling when I was finished making my pasta. Too bad I turned on the wrong burner. #cookingfail",yes,no,NA,1064366031144050689
When you’re making Christmas crack AND the alarm people call.... #cookingfail — feeling embarrassed,yes,no,NA,1064350840511782913
I have bought 4 different types of canned tomatoes and apparently none of them are the right type for my grandmother's sauce recipe #cookingfail anyone need canned tomatoes,yes,no,NA,1063465967777390592
Instant pot fail: was multi-tasking and dumped everything into pot without liner. Now beans rattling around inside the pot. Have I ruined my pot? Anyone else ever made this boneheaded move?  #InstantPot #cookingfail,yes,no,NA,1062774231514136577
"When you crack an egg, thinking it was boiled, buuuuuuuut... It turns out it was raw.  #cookingfail",yes,no,NA,1060907464030408704
Removing the seeds from jalapeños strikes fear into my heart. #cooking #cookingfail #scarierthanOldTestamentGod,yes,no,NA,1060333948918738945
Just burnt pasta....Friday is too much for me #cookingfail #pasta #waitingfortheweekend,yes,no,NA,1058326046146207745
When you think the slow cooker has been on all day with your dinner cooking but no the plug had been pulled out  #hungry #cookingfail,yes,no,NA,1056221129650647040
"@ceraunophil3 Had some brown wraps with seeds once. Very long seeds. When I rolled them up, they ripped as the seeds didn't bend. Another #cookingfail",yes,no,NA,1054446170473410560
My whole apartment smells like a burnt quesadilla.... #cookingfail,yes,no,NA,1053802216316985344
"Got the new Zusak book. Thought it was a good idea to read while making breakfast...it was not. The eggs are burned, but at least the book is safe! #cookingfail #bibliophile #bridgeofclay #readingforpleasure",yes,no,NA,1053702949925347328
I just broke 2 eggs while trying to hardboil eggs. I was only trying to make 2...#cookingfail #nailedit,yes,no,NA,1051951480519966726
Tonight we learned a very important life lesson... didn’t we @ThatGirlIsBoyko?!?! That lesson... Saran Wrap can NOT be used as a substitute for aluminum foil when baking... #cookingfail,yes,no,NA,1051663846287560705
Cooking day with the kids today! Unfortunately chicken bought from @sainsburys this morning was already out of date - use by 13th October - grrrrrr  #sadkids #chickenrisotto #cookingfail #sainsburys,yes,no,NA,1051450806749282304
When your half way through making an amazing dinner and your oven decides to stop working... delivery it is!!! #cookingfail,yes,no,NA,1050630684119687168
"@chrissyteigen Helppppp- I’m making your fork and knife meatball subs, and I don’t have a stick blender. Can I mash the tomatoes with a masher, and then use my hand blender? #iprobablywontgetananswer #cookingfail ",yes,no,NA,1045487768380485633
Rice-a-Roni cooks faster when you turn the burner to simmer and not off! #cookingfail,yes,no,NA,1044762795487649792
"Note to self: when cooking French fries, make sure you get the right oven temp and cook time unless you wanna eat charcoal instead of potatoes. #cookingfail",yes,no,NA,1044047235103617024
#ThursdayMotivation #CleanUp and #Cook just hope it doesn’t turn into a #cookingfail,yes,no,NA,1042857306357157889
"Fun fact just learnt, Quorn chicken pieces blow up in the microwave... #kitchenfail #cookingfail #fail #quorn #explosions",yes,no,NA,1042695113720385536
"I just made a meatloaf that could be used as a wheel block for an Airbus A380.

On a positive note, one of you isn't getting the usual fruitcake for Christmas this year!

#CookingFail",yes,no,NA,1041820317251919872
"One day I will get the amount of rice right, meanwhile, we will be dining on rice for the next week. #ricefail #cookingfail",yes,no,NA,1040542152214831105
About to make pork chops for the first time ever--wish me luck #chef #chefmode #WishMeLuck Hopefully it won't be a #kitchenfail #cookingfail,yes,no,NA,1040397639664185344
"well, my plan to make to make my chicken &amp; noodle stir-fry from @blueapron tonight was thwarted when i dropped all the chicken on my kitchen floor. #cookingfail #nailedit

‍♀️‍♀️‍♀️",yes,no,NA,1040381086587609088
I’m convinced figuring out the correct serving size for cooking spaghetti noodles requires a degree in advanced mathematics. #cookingfail,yes,no,NA,1039656453831884801
I'm not terribly encouraged about the prospects for this zucchini noodle lasagna. #cookingfail,yes,no,NA,1039264321824595969
When you get told off for your dad's burnt cooking because he forgot about it while watching TV and I went into the kitchen and didn't stir it.... I didn't know I was on stirring duty  Trying to push the blame onto me  I'm innocent! #Fail #Blame #CookingFail,yes,no,NA,1039204860485398530
"Yesterday, I attempted to cook so the dogs ate very well.  #worstcook #cookingfail #WorstCooks",yes,no,NA,1039118937341001728
Today has been an interesting day. Firstly I burnt my foot on risotto...which is not as impressive as it sounds. Secondly I lost my shit during #WynonnaEarp it was an impressive episode #Earpers #imanidiot #cookingfail,yes,no,NA,1038269133182263302
"When you try to sneakily make food but end up burning it.

Family: Why is the kitchen so smoky?

Me sitting with a plate of suspiciously charred food: I don't know. Why is it so smoky?

*Facepalm* 

#cookingfail #writerslife #amwriting #amquerying",yes,no,NA,1037467544649531393
People laugh when I say I'm bad at cooking... but seriously I've been standing in my kitchen for 25 minutes trying to work out why my boil in the bag rice is still raw in the middle... #fail #cookingfail,yes,no,NA,1037422054017060865
That moment when you burn yourself cooking and you now have third degree burns on your shoulder and foot #howeven #cookingfail,yes,no,NA,1033872053324206080
"Oh God, how did I manage to fuck up boiled potatoes? Mister Collins would be so ashamed.  #cookingfail",yes,no,NA,1033028739821654017
Dang it! Just burned my arm on the oven door - sure haven’t done that in awhile #cookingfail,yes,no,NA,1030999209011437568
What kind of monster breaks spaghetti? #morningedition #cookingfail #nope,yes,no,NA,1030054236766265345
"Goes to cook dinner,  turn cooker on, oil in frying pan and prep vegetables and meat. Looks at cooker 10 minutes later and no heat in pan... forgot to turn the ring on...  
Dinner will be late #CookingFail",yes,no,NA,1029444066696732672
Just burnt a week's worth of chicken to a crisp because I didn't realize the oven uses a different temperature system than what I'm used to back home. #cookingfail #gg,yes,no,NA,1028625474065522688
Making ramen. Smelt something weird. Set a noodle on fire. No big deal. #cookingfail,yes,no,NA,1027217330076409856
"How do I always undercook rice? Whether it's in a rice cooker or on the stove, it's always undercooked. *sigh* #cookingfail",yes,no,NA,1026281363828297728
One of the thousands of things that I am awful at is frying okra. #cookingfail,yes,no,NA,1024430985558077442
All I wanna do is make a good veggie pizza  #cookingfail,yes,no,NA,1023247563959545856
If anyone has the @DianaHenryFood simple cookbook can photo a recipe and send it to me (I have ingredients list) left home without the book #cookingfail,yes,no,NA,1023159501132836864
A watched pot will never boil..... especially if the wrong hob is on.... #TopTip #TipOfTheDay #Cooking #CookingFail,yes,no,NA,1022445647608377344
"One thing I’ve learned during my time in this earth? I cannot make an omelet. Scrambles? Heck yes. But who can’t do that. A good, old fashioned pretty-looking omelet, however? This is a skill I shall never possess. #CookingFail #DontTellMyMom",yes,no,NA,1022170072553377792
Smoke detectors should be renamed burnt detectors... #cookingfail,yes,no,NA,1021378267922739202
I may roue the day I tried to make this roux #cookingfail,yes,no,NA,1020716302414032897
Help: does lemon and garlic go together? Or will one out-flavour the other? Or will it taste like sick in a dish? #helpme #cookingfail,yes,no,NA,1020270211084292096
"If you blow up capers in the microwave, they look like spiders. #cookingfail",yes,no,NA,1020034313079992321
Tonight I learned that opened chicken broth has to be refrigerated. Luckily it smelled horrible before I cooked with it so I didn’t use it. #CookingFail,yes,no,NA,1019816563040452608
"I was trying to make keto pancakes this morning, could not figure out for the life of me why they weren't cooking right. Gave up. Went to work. I then realized I FORGOT THE EGGS!!! #cookingfail",yes,no,NA,1019598933587156998
"If @GordonRamsay saw how I half ass cook and the things I consider ""meals"" he would lose his mind  
I can imagine him yelling at me while I put frozen fish in the oven lol 
#IAmNotGoodAtThis My life is a #CookingFail",yes,no,NA,1019415097180028929
Me just now : 1) Diligently defrost chicken for 24h 2) Take out second lot of chicken to defrost for tomorrow 3) Put chicken in oven 4) Discover 20 mins later you put frozen chicken straight in the oven 5) Throw food away and start dinner again from scratch #cookingfail,yes,no,NA,1018924778785267712
"#Cookingfail 
Potato bake in oven overflows
Drips on oven base... burns
Smoke fills oven
Luckily i pre-empted  smoke alarms
 and took batteries out first.",yes,no,NA,1018405471781203968
Checked slow cooker about 2 hours before the pork loin should've been done.  Dry as a bone.  So upset! #cookingfail,yes,yes,alt,511300781711302657
Who just put cumin in her overnight oats instead of cinnamon?!?! This girl! #CookingFail,yes,yes,alt,510168118560575488
At least my 2-year-old #oliviakayl eats my #cookingfail,yes,yes,partial,509822994638594048
Lobster is not a good substitute when the recipe calls for crab...dang #cookingfail #notsotasty #bummer,yes,yes,partial,509822843467870208
"I just cooked some chicken to make nachos, only to discover that my cheese had gone bad. #CookingFail",yes,yes,partial,508075118200127488
I just made my first pork roast and it looks beautiful and smells amazing and OMG WHY IS LITERALLY ONLY HALF OF IT COOKED #cookingfail,yes,yes,partial,507367534681526273
I really need to learn how to time my cooking have the veg ready 25 mins b4 the meat is a #cookingfail #stillyummy,yes,yes,CD,507342712476291073
"Home made burgers for dinner, but I burnt the kumara chips. I was very sad. #cookingfail #boundtohappeneventually",yes,yes,partial,507100048497180672
"Attempted squash fries,then realized I bought yellow instead of butternut... #cookingfail",yes,yes,CD,506965721281490944
Baked Panko breadcrumb-encrusted chicken doesn't taste like it has enough fat in it for me. Need to invest in a fryer. #cookingfail,yes,yes,partial,506956066853515264
There are some things I just can't do. Like make omlettes. #cookingfail #eggs #kimieats,yes,yes,partial,506793012488593408
I made a crumble this afternoon but it tasted so baaad ! #cookingfail,yes,yes,partial,506455759102955521
Cooking duck in a kitchen without an extractor fan = bad idea #cookingfail #burntheplacedown,yes,yes,CD,506154513699733504
Eating some steel cut oats I bought at Costco last weekend. Not bad except I put in way too much salt. Blah!! #cookingfail,yes,yes,partial,505796322222690304
Why do my homemade burgers always end up like meatballs??? #neverstayflat #help #cookingfail,yes,yes,partial,505002147382308864
"The one time I forget to spray the non-stick stuff on while cooking, everything spills out and sticks. #cookingfail",yes,yes,partial,504897270203318273
Trying to make Manchurian chicken and I didn't realize corn flour and corn starch were two different things :| #cookingFAIL,yes,yes,CD,504028618675453953
Rice cooker pancake is a success.  Penny is definitely excited.  Sucks that I forgot we were out of syrup  #cookingfail #goodjobmom,yes,yes,partial,481429682249023488
Hmmm I wonder if anyone will notice I forgot the Italian herbs in the very Italian dish Spaghetti Bolognese! #CookingFail,yes,yes,partial,481146061118242817
"I don't always cook spaghetti, but when I do, I splash spaghetti sauce in my eye &amp; make it get all watery. Lol! #CookingFail",yes,yes,CD,502560723940425728
Note to self: do not put cinnamon and cumin next to each other on the spice rack. P.S Spicy rice pudding #fail #cookingfail,yes,yes,alt,479673626682081280
For the first time in years I'm having to recook my dinner cuz I hated what I first made! #cookingfail,yes,yes,perfect,501459918797697024
"Forgot to clean the oven after the pizza mess last night.  Instead of smelling like lasagna, it smells like burnt crust.  #CookingFail",yes,yes,partial,479377148176629760
I should not be left unsupervised in the kitchen. Still suffering from chilli overdose in the pasta. I don't even like chilli #cookingfail,yes,yes,partial,479341733122416640
Feel like i've just ate a lump of charcoal! #cookingfail #cookeryisntawordmarcus #winewillmakeitbetter,yes,yes,partial,479335614366900224
Made a lovely sauce for supper :-) put it in a leaky jug :-( #cookingfail,yes,yes,perfect,500689825520181248
That moment when you realize your house is hot and smells funny because you left your oven on from dinner..#firehazard #cookingfail,yes,yes,CD,478422990229475329
"Welp, I guess my pre-birthday blowout dinner is gonna be some quinoa soup... #cookingfail",yes,yes,alt,477586972551024640
"My teen daughter to me, ""I'm so used to the way you overcook chicken that when it's cooked right I think it's undercooked."" #fb #CookingFail",yes,yes,perfect,499699672156762112
I may have accidentally added turmeric to my baked Apples..... This could get interesting #cookingfail,yes,yes,alt,476830257430142976
"Tonight I made a Pinterest recipe that wasn't really that good. Cream cheese, jalapeno &amp; bacon stuffed crescent rolls. #cookingfail",yes,yes,partial,499396497390448640
Afternoon tweet for @MikeLoggs: I put too much celery in my shrimp salad #CookingFail #FWP,yes,yes,partial,498875306963664897
Tried frying pre-smoked bacon. The result - a #BoilingBad styled disastrous dish! #cookingfail #bacon,yes,yes,CD,475937474901204992
may have just fed partially cooked lobster to my whole family .. could have an interesting night ahead #cookingfail,yes,yes,partial,475451287832502272
so I was making a sandwich and managed to get the bread tie in the middle of it. nice surprising twist there. #cookingfail #alishastruggles,yes,yes,partial,498525483777392640
Accidentally put too much chilli in my curry! :( #coles #recipe #coconut #cookingfail,yes,yes,partial,497372886387007488
